ticker,daily_return,weekly_return,one_month_return,six_months_return,one_year_return,daily_win_rate,weekly_win_rate,monthly_win_rate,six_months_win_rate,one_year_win_rate,additional_win_rate,total_win_rate
2330.TW,0.1186920638854717,0.1276444583407753,0.631473707293933,0.5154571171662555,0.2502929355453092,48.63883847549909,48.687943262411345,48.441614814331075,57.98319327731093,52.244897959183675,65,320.9964877887361
2317.TW,0.09235558926210578,0.08229312977091396,0.3757051589093003,0.6707599463457224,0.29235252820065377,44.1016333938294,44.00709219858156,44.16104112184582,52.10084033613446,45.30612244897959,30,259.6767294993708
2382.TW,0.17155945964489888,0.15975765870441563,0.5163806304822827,0.3388751826818148,0.25345158719406746,50.27223230490018,50.241134751773046,50.044273502453365,51.26050420168067,51.02040816326531,30,282.8385529240726
2303.TW,0.13352569455308352,0.12387569729694667,-0.25207493152542104,0.04881391122049619,0.0500544165869769,48.185117967332125,47.829787234042556,48.049877575716124,47.05882352941176,46.53061224489796,15,252.65421855140053
1216.TW,0.018241910203486665,0.016379859949547045,0.17968947145481814,0.1428822530616361,0.05329022103854215,48.275862068965516,47.716312056737586,48.41340937086113,48.739495798319325,49.795918367346935,15,257.94099766223053
3711.TW,0.09405853496117034,0.08883485069152483,0.3956315087701823,0.3265085412973533,0.20075317705556717,47.73139745916515,47.63120567375886,47.6462328011784,52.10084033613446,49.38775510204081,30,274.4974313722777
1303.TW,-0.024240633494285645,-0.027580759470469358,-0.15566401573769126,-0.209586850964966,-0.14481385586353143,46.27949183303085,46.205673758865245,46.290870400404295,36.97478991596639,37.55102040816327,0,213.30184631643004
2002.TW,0.010617932536493619,0.009781748011791963,-0.026522311179282883,-0.0882121843954919,-0.0901119965695247,44.01088929219601,43.90070921985815,44.11841445495798,37.81512605042017,38.775510204081634,0,208.62064922151393
1301.TW,-0.04034474992543523,-0.034260902514553854,-0.28466030424043404,-0.22616720521096062,-0.15050711587370544,44.46460980036298,44.30496453900709,44.50895134552546,36.134453781512605,37.95918367346939,0,207.37216313987753
3231.TW,0.1539607449843687,0.1547132138885546,0.22535510455832897,0.1509166191205593,-0.04170467967948372,50.27223230490018,50.48226950354609,50.31259812982545,46.21848739495798,46.93877551020408,15,259.22436284343377
3045.TW,-0.0057185687195196264,-0.009530086670416354,-0.24138939812737545,0.026072377756186975,0.030127014873021017,41.560798548094375,41.11347517730496,41.628897171157845,43.69747899159664,47.3469387755102,0,215.34758866366403
2542.TW,0.06435438920336566,0.0815569270005874,1.0399953430877735,0.41607512174053646,0.21597577402158222,48.275862068965516,48.87234042553192,48.9257825404254,53.78151260504202,46.93877551020408,75,321.7942731501689
2449.TW,0.13457435646176338,0.12481559684306501,1.4051280469846434,0.46925809291433734,0.35288014684874836,49.9092558983666,49.61702127659574,49.7361880238078,48.739495798319325,48.97959183673469,65,311.98155283382414
5388.TW,0.05919973397631001,0.05195114223319508,0.3095376732735386,-0.049087153739047214,0.029841315758943367,48.366606170598914,48.84397163120567,48.53425824479069,45.378151260504204,46.12244897959184,15,252.24543628669133
2376.TW,0.20601035919316826,0.22764063235350376,-0.17512042760058757,0.16263716632856412,0.06036502004874031,49.9092558983666,50.36879432624113,49.779218032708656,46.21848739495798,44.08163265306123,30,270.3573883053356
2603.TW,0.2280344066431886,0.2305412186483896,-0.6638954309758985,0.10686413230711614,0.2677932158440596,49.81851179673321,49.4468085106383,49.53239535298787,46.21848739495798,48.57142857142857,15,258.5876316267459
3035.TW,0.22850143239949977,0.2293626315417987,0.5997554437770356,-0.07978280610834566,0.13619688720142384,49.18330308529946,49.09219858156028,49.234730053058705,45.378151260504204,48.97959183673469,65,306.86797481715735
2356.TW,0.10141338947562548,0.09051074865986394,0.06803072462373953,0.11381608779052088,0.04405026563553947,48.82032667876588,48.787234042553195,48.80149498713113,49.57983193277311,47.3469387755102,0,243.33582641673354
2357.TW,0.087893400051768,0.07962988321840232,0.08755865278934602,0.11819176752251882,0.24071386421476415,48.185117967332125,48.304964539007095,48.32458559305437,42.857142857142854,46.12244897959184,30,263.7942599361283
2383.TW,0.15166818336114402,0.1386687909213633,0.1470570385992192,0.23481313575720303,0.2301448116651528,48.548094373865695,48.6241134751773,48.76765749047595,48.739495798319325,48.97959183673469,30,273.65895297457297
2360.TW,0.11052384046558006,0.10487763329499186,0.9609939647912075,0.4304540950223457,0.11473306271907512,46.27949183303085,46.226950354609926,46.381978605292645,50.42016806722689,47.755102040816325,60,297.0636909009766
2454.TW,0.1329700951831496,0.12439818413417927,-0.13428368374104985,0.3511852697518802,0.2949050919857077,48.185117967332125,47.95744680851064,48.086709153633606,48.739495798319325,48.57142857142857,15,256.5401982992243
6505.TW,-0.027837829567256382,-0.019297248739731883,-0.12703858495109363,-0.16010036587877108,-0.09235675127223347,45.5535390199637,45.87943262411347,45.78943274189179,34.45378151260504,42.04081632653061,0,213.7170022251046
2412.TW,0.010696311743475134,0.018438776199365417,-0.303308925959275,-0.0035914409232062437,0.012713526611800722,38.74773139745917,38.99290780141843,38.77358086954387,39.49579831932773,39.59183673469388,0,195.60185512244308
1301.TW,-0.04034474992543523,-0.034260902514553854,-0.28466030424043404,-0.22616720521096062,-0.15050711587370544,44.46460980036298,44.30496453900709,44.50895134552546,36.134453781512605,37.95918367346939,0,207.37216313987753
1303.TW,-0.024240633494285645,-0.027580759470469358,-0.15566401573769126,-0.209586850964966,-0.14481385586353143,46.27949183303085,46.205673758865245,46.290870400404295,36.97478991596639,37.55102040816327,0,213.30184631643004
2308.TW,0.10918211425460836,0.10492185247071824,0.7261742358913167,0.3043525264070022,0.06336836451458534,49.09255898366606,49.17730496453901,49.27824336116166,51.26050420168067,47.3469387755102,30,276.1555502865576
2881.TW,0.09011885049006844,0.08676620691267746,0.8114490395360602,0.3078327765859449,0.1822307442878674,48.366606170598914,48.42553191489362,49.01190012224166,57.98319327731093,51.83673469387755,65,320.6239661789227
3017.TW,0.30525243146491754,0.28983286053236224,-0.27746539388419544,0.6990054269617891,0.4263883624550207,51.542649727767696,51.84397163120567,51.32245030484117,52.94117647058824,53.06122448979592,15,275.7114726241987
3006.TW,0.13733230179323797,0.14587607209474618,0.01081310272520604,0.05561643068272186,0.12382780244802424,50.635208711433755,50.61702127659574,50.749830738719496,45.378151260504204,46.12244897959184,0,243.50266096684504
2408.TW,0.00592213515450597,0.012499723116703634,0.12511883828741102,-0.025663347607856084,-0.003307212527449302,47.368421052631575,47.80141843971631,47.75192089557171,42.857142857142854,43.26530612244898,0,229.04420936751143
2344.TW,0.061121041493693545,0.07332976978312461,0.1477952737888659,-0.0973557745852569,-0.022385392889319948,46.73321234119782,47.12765957446808,47.01293762466806,41.17647058823529,41.224489795918366,0,223.27476992448766
8046.TW,0.17645078389852298,0.1481427626861074,-0.2353244207311392,-0.14766965759772374,-0.13298159642765242,49.81851179673321,49.276595744680854,49.670850404682184,42.016806722689076,47.3469387755102,15,253.12970344429553
3037.TW,0.1890775991543187,0.17073469326394808,0.3976503280452217,0.21685855106665475,0.05502839666871231,50.09074410163339,50.06382978723404,50.15520086076505,44.537815126050425,44.08163265306123,60,298.92922252874416
2891.TW,0.05640912913905073,0.053196038124829925,0.020425331082634213,0.25231378070067134,0.16820814472895623,48.82032667876588,48.836879432624116,49.12339810851785,55.46218487394958,51.02040816326531,0,253.26319725712273
2882.TW,0.05051126468027351,0.04521044840600355,0.545873309468873,0.3356529908657325,0.16865919557584316,47.73139745916515,47.6241134751773,48.01212625853162,53.78151260504202,47.755102040816325,65,309.9042518387324
2353.TW,0.11147609001687006,0.1092715687552635,-0.2182916048363787,0.044318236345348296,0.16354642290511917,49.364791288566245,49.32624113475177,49.46672431516838,44.537815126050425,44.48979591836735,15,252.18536778290417
1513.TW,0.2328706701223755,0.25151827783627634,0.860231638537519,0.5840922206566254,0.25075275548131354,48.63883847549909,49.148936170212764,48.91719005958045,49.57983193277311,46.12244897959184,75,317.4072456176573
8996.TW,0.24157967740223588,0.28642548755348285,-0.9848382093523532,0.5894130472961471,0.13436917324016723,48.366606170598914,48.787234042553195,48.08765667586749,52.10084033613446,46.12244897959184,15,258.4647862047459
6282.TW,0.07516818097144831,0.07331353554651804,0.19004487698025288,0.013941349347729217,-0.08750596915297112,48.185117967332125,48.37588652482269,48.550292689562625,45.378151260504204,41.63265306122449,15,247.12210150344612
1795.TW,0.12833403395400453,0.12899160721687625,0.06812082481773764,-0.0033188195402746325,0.040695745844337744,47.82214156079855,47.92198581560283,47.841318496098914,47.05882352941176,46.12244897959184,0,236.7667183815039
2388.TW,0.18166824848642088,0.12451245996779518,0.4104138427854776,-0.1083325562691269,0.06521368313136061,46.007259528130675,45.00709219858156,45.37013005553982,35.294117647058826,45.714285714285715,15,232.39288514359663
